O setor industrial dominava a economia brasileira no século XIX.;❌ Errado. A economia era dominada pelo setor primário, especialmente pela agropecuária e exportação de produtos agrícolas.
O governo federal sempre apoiou a valorização do café durante a Primeira República.;❌ Errado. O governo se recusou a apoiar em 1906 e 1929, mostrando que não havia um apoio sistemático à cafeicultura.
A política econômica da Primeira República favoreceu exclusivamente a cafeicultura paulista.;❌ Errado. A análise mais recente mostra que as políticas buscaram estabilizar a economia como um todo, não apenas o café.
O colapso dos preços do café em 1929 foi um dos mais graves episódios de queda de preço da Grande Depressão.;✅ Certo. Os preços caíram para cerca de um terço do valor anteriormente garantido.
As intervenções federais no mercado de café ocorreram de forma contínua e institucionalizada ao longo da Primeira República.;❌ Errado. As intervenções foram pontuais (1908, 1917, 1921, 1923-24), e nunca houve uma instituição federal permanente para isso.
O governo federal sempre evitou políticas ortodoxas, optando por políticas desenvolvimentistas e expansionistas.;❌ Errado. Em momentos de crise, como 1913-14 e 1929-30, o governo adotou políticas ortodoxas para restaurar a estabilidade.
A hegemonia política paulista foi absoluta ao longo da Primeira República.;❌ Errado. Apesar de forte, a hegemonia paulista não foi absoluta, como mostram derrotas políticas em eleições como a de 1910.
O padrão-ouro beneficiava apenas os cafeicultores e seus interesses comerciais.;❌ Errado. A adoção do padrão-ouro visava conter a inflação e estabilizar a economia para todos os setores produtivos.
A política de manter o padrão-ouro entre 1927-1930 teve efeitos negativos em momentos de crise.;✅ Certo. O padrão-ouro restringiu a capacidade de resposta do governo durante choques, agravando recessões.
O colapso do sistema de valorização do café em 1929 foi agravado pela crise do sistema financeiro de Londres.;✅ Certo. A crise em Londres no terceiro trimestre de 1929 bloqueou o acesso ao crédito externo.
O padrão-ouro operou com sucesso no Brasil durante todo o período republicano.;❌ Errado. O funcionamento do padrão-ouro mostrou-se ineficaz e gerou instabilidade em momentos críticos, como em 1913-14 e 1929-30.
A desvalorização do mil-réis entre 1889 e 1930 foi causada exclusivamente por má gestão interna.;❌ Errado. A desvalorização resultou também de choques externos e colapsos cambiais.
As políticas de estabilização seguidas após 1929 foram motivadas por necessidade de manter a coesão política do Estado.;✅ Certo. As políticas ortodoxas buscavam restaurar a estabilidade econômica e evitar desagregação política.
A ortodoxia econômica não teve nenhuma influência nas decisões políticas da Primeira República.;❌ Errado. Ela foi uma influência importante, especialmente em momentos de crise econômica e fiscal.
O padrão-ouro gerava superávits externos e expansão de crédito, mas também aumentava a vulnerabilidade externa do Brasil.;✅ Certo. Era eficaz em momentos favoráveis, mas perigoso em tempos de crise externa.
A crise de 1930 teve impacto apenas econômico, sem consequências políticas relevantes.;❌ Errado. A crise foi fundamental para o colapso da Primeira República e a ascensão de Vargas.
A análise historiográfica recente rejeita tanto a visão tradicional quanto o revisionismo idealista sobre a política econômica da Primeira República.;✅ Certo. A nova abordagem busca entender as políticas com base em fatores amplos, e não apenas nos interesses do café.
O ajuste externo sob taxas de câmbio flutuantes na década de 1930 foi mais eficiente do que sob o padrão-ouro.;✅ Certo. Com taxas flutuantes, o ajuste ocorreu com menor perda de produto real, apesar de inflação mais elevada.
As mudanças na política econômica dos anos 1930 foram fruto de um plano prévio de industrialização elaborado durante a Primeira República.;❌ Errado. As mudanças foram resposta às condições externas impostas pela Grande Depressão, e não de um projeto preexistente.
A Primeira República promoveu reformas estruturais profundas que garantiram estabilidade fiscal e macroeconômica.;❌ Errado. A Primeira República não promoveu tais reformas, tornando a economia vulnerável a choques externos.
A estabilidade da economia brasileira na Primeira República foi mantida mesmo sem reformas estruturais, até o final dos anos 1920.;✅ Certo. Apesar da ausência de reformas, houve estabilidade até a crise de 1929.
A recuperação do Brasil após a crise de 1929 esteve fortemente associada ao redirecionamento para o mercado interno.;✅ Certo. A substituição de importações e o estímulo ao consumo interno foram chaves para a recuperação.
Entre 1930 e 1931, o governo brasileiro expandiu o pagamento da dívida externa para garantir credibilidade internacional.;❌ Errado. Em setembro de 1931, o governo suspendeu o pagamento da dívida externa, priorizando importações essenciais.
O mil-réis se valorizou 55% entre 1930 e 1931, fortalecendo a capacidade de importação do Brasil.;❌ Errado. O mil-réis se desvalorizou 55%, o que reduziu o poder de compra externo, mas ajudou a equilibrar o comércio.
A deterioração dos termos de intercâmbio após 1929 reduziu a capacidade do Brasil de importar bens essenciais.;✅ Certo. A queda nos preços de exportação e o colapso do crédito externo prejudicaram as importações.
O controle cambial implantado em 1931 pelo Banco do Brasil buscava priorizar o pagamento de dividendos e lucros para o exterior.;❌ Errado. O controle cambial priorizava o pagamento da dívida e importações essenciais, não remessas de lucros.
A política econômica do Governo Provisório buscou acomodar interesses diversos, e não apenas os da indústria nascente.;✅ Certo. O governo também atuou em defesa do café e buscou preservar equilíbrios políticos com outras elites.
A crise de 1929 gerou uma contração drástica do PIB brasileiro, com queda acumulada de mais de 20% entre 1930 e 1933.;❌ Errado. A queda foi de apenas 5,3% em 1931, seguida por rápida recuperação nos anos seguintes.
As políticas econômicas adotadas entre 1930 e 1934 foram exclusivamente ortodoxas, com foco em austeridade.;❌ Errado. Houve forte intervenção estatal, desvalorização cambial e políticas anticíclicas para manter a demanda.
A substituição de importações começou a se consolidar como estratégia econômica após 1930.;✅ Certo. A redução das importações e escassez de divisas levou o Brasil a investir na produção doméstica.
O funding loan de 1931 permitiu suspender as amortizações da dívida externa e reorganizar o pagamento com títulos de 5%.;✅ Certo. Essa medida foi uma resposta à escassez de reservas cambiais e à incapacidade de continuar pagando normalmente.
A recuperação econômica brasileira em 1932 e 1933 foi modesta e lenta.;❌ Errado. Foi rápida: crescimento de 4,3% em 1932 e de 9% em 1933 e 1934.
A intervenção do governo no mercado de café durante o Governo Provisório incluía a compra e até destruição de estoques.;✅ Certo. Para conter a queda de preços, o governo adotou medidas drásticas de controle da oferta.
O capital estrangeiro britânico aumentou sua presença no Brasil durante os anos 1930.;❌ Errado. Houve redução do capital britânico e aumento do capital norte-americano.
A liberalização comercial e cambial foi a tônica da política econômica entre 1931 e 1934.;❌ Errado. Após tentativas liberais iniciais, o governo adotou controle cambial rigoroso e medidas protecionistas.
Celso Furtado considerava que a intervenção do governo e os gastos públicos sustentaram a demanda agregada nos anos 1930.;✅ Certo. Essa é uma das principais interpretações de Furtado sobre a rápida recuperação econômica do período.
A oligarquia cafeeira manteve-se alheia ao processo de industrialização e não participou de investimentos em infraestrutura.;❌ Errado. Parte da elite cafeeira diversificou seus investimentos para a indústria e infraestrutura.
A política cafeeira de 1933-1934 previa que 70% da colheita fosse destruída.;❌ Errado. A política previa 40% da colheita destruída, 30% retida e 30% para livre negociação.
O reajustamento econômico de 1933 determinou o perdão total das dívidas rurais.;❌ Errado. O reajustamento previa a redução de 50% das dívidas e novo prazo de 10 anos para pagamento.
Mais de 70 milhões de sacas de café foram destruídas entre 1931 e 1943.;✅ Certo. Essa foi uma medida de política anticíclica para conter a superoferta e sustentar preços.
A política cafeeira foi financiada exclusivamente por impostos sobre a cafeicultura.;❌ Errado. Foi financiada principalmente por créditos do governo, não apenas por taxação ao setor.
Os revisionistas defendem que a política cafeeira foi prejudicial ao crescimento econômico.;✅ Certo. A leitura revisionista aponta que a destruição de café teria represado recursos e não estimulado o crescimento.
Os gastos com a compra e destruição de café provocaram déficits fiscais expressivos.;✅ Certo. Os déficits chegaram a entre 12% e 40% dos gastos agregados entre 1931 e 1933.
A queda da arrecadação de impostos de importação foi decisiva para a crise econômica da época.;"❌ Errado. A crise teve causas mais complexas; a arrecadação foi afetada, mas não foi o fator determinante."
A política econômica do Governo Provisório pode ser vista como um tipo de pré-keynesianismo.;✅ Certo. Ao estimular a economia via gastos públicos e destruição de estoques, aproximava-se de práticas anticíclicas keynesianas.
A CAMOB (Caixa de Mobilização Bancária) foi criada para auxiliar bancos e o Tesouro Nacional.;✅ Certo. Ela atuava como mecanismo de apoio ao sistema bancário durante a crise.
O sistema bancário brasileiro colapsou durante a crise de 1930.;❌ Errado. O sistema bancário resistiu bem, inclusive com políticas de apoio como a CAMOB.
O Governo Provisório favoreceu unicamente a cafeicultura, negligenciando a indústria.;❌ Errado. Houve estímulo à indústria com políticas protecionistas, tarifas e regulação de matérias-primas.
A produção industrial brasileira entre 1932 e 1939 cresceu cerca de 10% ao ano.;✅ Certo. A indústria teve crescimento robusto nesse período, com redução da dependência de importações.
Em 1928, as importações representavam 20% da oferta total de produtos industriais.;❌ Errado. Em 1928, essa participação era de 45%, e caiu para 20% em 1939.
A política industrial dos anos 1930 contrariou a visão de Dean sobre a dependência do setor em relação à cafeicultura.;✅ Certo. Os dados mostram crescimento industrial mesmo com crise do café, refutando a ideia de dependência.
O crescimento industrial foi possível apenas graças ao financiamento gerado pelo setor cafeeiro.;❌ Errado. A indústria se expandiu também graças à substituição de importações, protecionismo e mudanças estruturais no mercado interno.
As políticas econômicas entre 1931 e 1934 foram plenamente ortodoxas, focadas no equilíbrio fiscal.;❌ Errado. Apesar de pressões fiscais, houve forte intervenção estatal e políticas expansionistas, contrariando a ortodoxia.
A política econômica do Governo Provisório ignorou completamente as pressões externas da crise de 1929.;❌ Errado. As decisões foram fortemente condicionadas pela crise internacional e suas consequências para o Brasil.
A missão do Federal Reserve liderada por John Williams recomendou o aumento do protecionismo cambial como solução para os problemas do Brasil.;❌ Errado. A missão concluiu que a solução dependia da recuperação do comércio internacional e da redução de barreiras ao livre comércio.
O Brasil liberou 35% das receitas de exportação para o Banco do Brasil, permitindo maior flexibilidade nas transações cambiais.;✅ Certo. Essa medida foi parte de acordos cambiais com os EUA, para promover liberalização.
A política de liberalização cambial e de remessa de lucros foi bem-sucedida com a entrada de capitais norte-americanos em 1937-1938.;❌ Errado. A política foi frustrada pela recessão norte-americana nesse período.
A economia brasileira cresceu a taxas próximas de 8% ao ano entre 1934 e 1937.;✅ Certo. O período teve forte crescimento econômico, impulsionado pela industrialização.
A produção de bens de capital e a agricultura cresceram em ritmo semelhante à indústria de bens intermediários nesse período.;❌ Errado. Houve crescimento industrial significativo, mas bens de capital e agricultura cresceram menos.
O comércio do Brasil com a Alemanha cresceu devido a acordos bilaterais de compensação.;✅ Certo. O comércio teuto-brasileiro aumentou, com base em sistemas de compensação.
O governo brasileiro, na década de 1930, recusou adotar medidas protecionistas para defender a indústria nacional.;❌ Errado. Houve aumento das tarifas de importação e políticas de proteção à indústria.
A política do Estado Novo promoveu a centralização do poder e criação de órgãos para regular a economia.;✅ Certo. O Estado Novo fortaleceu o poder central, criando agências de regulação econômica.
Em 1937, o governo manteve a sustentação dos preços do café como prioridade da política econômica.;❌ Errado. Em 1937, houve abandono da sustentação do café, com adoção de controle cambial rígido.
O default da dívida externa brasileira ocorreu em 1937.;✅ Certo. O Brasil suspendeu o serviço da dívida em 1937, como parte de sua política cambial restritiva.
A construção da primeira usina siderúrgica integrada no Brasil começou a partir de 1940.;✅ Certo. Esse projeto marcou a atuação direta do Estado como provedor de infraestrutura estratégica.
As relações econômicas entre Brasil e EUA se estreitaram durante a Segunda Guerra Mundial.;✅ Certo. Houve estreitamento das relações, especialmente após a missão Aranha.
Durante a guerra, o Brasil perdeu todos os seus mercados de exportação.;❌ Errado. O Brasil perdeu mercados na Europa, mas ganhou demanda dos aliados, especialmente dos EUA.
A partir de 1942, o governo brasileiro adotou políticas fiscais e monetárias expansionistas.;✅ Certo. Essas políticas estimularam a produção industrial e o crescimento econômico.
A inflação foi contida com sucesso durante toda a Segunda Guerra Mundial.;❌ Errado. A inflação acelerou especialmente a partir de 1941, e as políticas de contenção foram limitadas.
O Brasil tinha liberdade total para usar as divisas obtidas nas exportações ao Reino Unido.;❌ Errado. As relações com o Reino Unido eram reguladas por acordos bilaterais de pagamento que restringiam o uso das divisas.
A decisão dos EUA de financiar a construção da CSN estava alinhada aos seus objetivos estratégicos na América Latina.;✅ Certo. O apoio à CSN fazia parte da estratégia dos EUA de fortalecer o Brasil como aliado e contrapeso à Argentina.
Os EUA sempre estiveram plenamente unidos quanto ao apoio à CSN.;❌ Errado. Grupos conservadores nos EUA discordavam, mas prevaleceu o interesse econômico de expandir mercados.
O Brasil preferiu a Alemanha para fornecer os equipamentos da CSN durante a guerra.;❌ Errado. O Brasil avaliou a opção alemã, mas teve que descartá-la por inviabilidade em meio ao conflito.
O governo brasileiro participou diretamente da construção da CSN devido à falta de interesse das grandes empresas siderúrgicas dos EUA.;✅ Certo. A ausência de investidores privados obrigou o Estado brasileiro a assumir o projeto diretamente.
Os EUA cumpriram integralmente os compromissos de fornecimento à CSN durante a guerra.;❌ Errado. Houve dificuldades logísticas e atrasos, com entregas incompletas até 1945.
Com o fim da guerra, os EUA intensificaram o apoio à industrialização brasileira.;❌ Errado. Após a guerra, os EUA se tornaram mais rigorosos e hostis à substituição de importações no Brasil.
A suspensão do pagamento da dívida externa brasileira em 1937 visava priorizar o reequipamento das forças armadas.;✅ Certo. A justificativa do governo era a prioridade em infraestrutura militar e de transporte.
O acordo da dívida externa de 1940 aumentou os encargos do Brasil em relação ao acordo de 1934.;❌ Errado. O acordo de 1940 reduziu os pagamentos em relação ao anterior.
Entre 1936 e 1940, os investimentos diretos dos EUA no Brasil diminuíram devido à legislação nacionalista.;❌ Errado. Houve crescimento expressivo dos investimentos norte-americanos, principalmente na indústria de transformação.
As restrições ao capital estrangeiro eram rigorosamente aplicadas em todos os setores da economia brasileira.;❌ Errado. As restrições eram mais simbólicas, com maior aplicação apenas em petróleo e serviços públicos.
O Brasil buscou apoio britânico para contrabalançar a pressão norte-americana no pós-guerra.;✅ Certo. Vargas tentou usar o Reino Unido como contrapeso, mas os EUA prevaleceram.
O apoio dos EUA contribuiu para a queda de Getúlio Vargas em 1945.;✅ Certo. A pressão política e econômica dos EUA foi um dos fatores que desestabilizaram o regime Vargas.
Após a guerra, os EUA apoiaram a elevação dos preços do café em favor do Brasil.;❌ Errado. Os EUA rejeitaram a proposta de reajuste dos preços do café, contrariando interesses brasileiros.
A eleição de 1945 resultou em um governo mais alinhado aos interesses dos EUA.;✅ Certo. O novo governo representava uma reorientação liberal mais próxima das diretrizes norte-americanas.
A tentativa de Vargas de atrair segmentos mais radicais da sociedade consolidou seu poder após 1945.;❌ Errado. A tentativa fracassou, e a vitória dos aliados na guerra facilitou sua deposição.
A política econômica do governo Dutra se baseava no modelo nacional-desenvolvimentista desde o início.;❌ Errado. No início, a política era influenciada pelos ideais liberais de Bretton Woods, com aposta na liberalização cambial e comercial.
A mudança mais importante da política cambial do governo Dutra ocorreu entre 1947 e 1948.;✅ Certo. A política mudou com o fim do mercado livre de câmbio e o início de um regime mais controlado, refletindo a crise cambial.
O governo Dutra acreditava que a liberalização das importações reduziria os preços industriais.;✅ Certo. Havia a expectativa de que a concorrência externa forçaria a baixa de preços no setor industrial nacional.
O governo Dutra superestimou as reservas internacionais do Brasil ao adotar sua política cambial.;"✅ Certo. A chamada ""ilusão de divisas"" levou a uma avaliação equivocada das reservas, que eram em grande parte inconversíveis ou bloqueadas."
Em 1946, o Brasil dispunha de mais de US$700 milhões em reservas líquidas conversíveis.;❌ Errado. Apenas US$100 milhões eram de fato reservas líquidas em moeda conversível. O restante eram libras bloqueadas, moedas fracas ou ouro.
O governo pretendia usar a liberalização cambial para esgotar deliberadamente as reservas internacionais.;✅ Certo. A política visava reduzir os dólares acumulados durante a guerra, pois se acreditava que a inflação vinha do setor externo.
O Brasil acumulou superávits comerciais com países de moeda forte entre 1946 e 1947.;❌ Errado. O Brasil teve déficits com países de moeda forte, como os EUA, e superávits apenas com países de moeda fraca ou inconversível.
O Brasil importava cerca de 60% de seus produtos dos EUA, mas exportava mais para a Europa nesse período.;✅ Certo. Houve dependência das importações norte-americanas, mas as exportações não tinham a mesma proporção para os EUA.
A exportação de matérias-primas aumentou fortemente entre 1945 e 1952.;❌ Errado. Tanto as exportações de matérias-primas quanto de manufaturas caíram no período pós-guerra.
Entre 1946 e 1947, os preços dos produtos importados aumentaram cerca de 64%.;✅ Certo. Os custos das importações subiram significativamente, pressionando a balança comercial e as reservas.
Em 1947, o Brasil acumulou um déficit comercial de US$82 milhões com pagamentos atrasados.;✅ Certo. Havia um acúmulo de débitos e atrasos comerciais, o que fez com que muitos fornecedores suspendessem remessas ao Brasil.
A guerra mundial favoreceu o fornecimento de mercadorias europeias ao Brasil.;❌ Errado. A guerra dificultou os envios da Europa, o que aumentou a dependência dos EUA como fornecedor.
O Brasil adotou câmbio flutuante em 1947 para tornar suas exportações mais competitivas.;❌ Errado. O Brasil manteve o câmbio fixo, o que foi interpretado como uma revalorização cambial, dificultando a competitividade externa.
A manutenção do câmbio fixo visava conter a inflação e considerava a inelasticidade da demanda por café.;✅ Certo. As autoridades evitaram desvalorizar o câmbio para não alimentar a inflação e por crerem que o café manteria demanda mesmo com câmbio valorizado.
O regime de controle cambial foi adotado em julho de 1947.;✅ Certo. O governo instituiu o controle cambial em 1947, exigindo, por exemplo, que 30% das compras de câmbio fossem vendidas ao Banco do Brasil.
Em 1949, o Brasil teve déficit crescente na balança comercial, agravando a crise cambial.;❌ Errado. Em 1949, houve redução do déficit, com um superávit de US$18 milhões, revertendo o desequilíbrio dos anos anteriores.
Os preços do café caíram em 1949, pressionando ainda mais as contas externas.;❌ Errado. Em 1949, os preços do café subiram devido à oferta restrita e à demanda crescente dos EUA.
As exportações brasileiras perderam competitividade no pós-guerra devido à inflação e à taxa de câmbio sobrevalorizada.;✅ Certo. Esses fatores prejudicaram as exportações não cafeeiras, com queda significativa entre 1947 e 1950.
As chamadas “operações vinculadas” permitiram a venda de divisas a uma taxa de câmbio mais favorável, ajudando a indústria.;✅ Certo. A partir de 1948, essa prática compensava parcialmente a sobrevalorização cambial, ajudando importadores e exportadores.
As importações eram liberadas livremente no governo Dutra, favorecendo a indústria nacional.;❌ Errado. As importações eram rigorosamente controladas, sobretudo de países de moeda forte, e isso gerava escassez de matérias-primas.
Em 1950, o governo liberalizou as importações, mas os efeitos foram limitados pelas licenças com prazos longos.;✅ Certo. A liberalização teve efeitos moderados, pois muitas licenças não foram plenamente utilizadas.
O regime de controle de importações foi adotado apenas como medida temporária e sem efeitos duradouros.;❌ Errado. O regime acabou estimulando a substituição de importações, com efeitos estruturais no crescimento industrial.
O “Regime de Orçamento de Câmbio com Licença” de 1949 ajudou a coordenar licenciamento e uso de divisas.;✅ Certo. Esse regime foi um marco na gestão das importações, ligando concessão de licenças à disponibilidade cambial.
A política de controle cambial e importações promoveu a indústria de bens duráveis, como eletrodomésticos.;✅ Certo. Houve proteção cambial dupla, incentivando a formação de indústrias nacionais de bens duráveis.
O surto de importações de 1951-1952 foi causado por aumento de consumo de bens não essenciais.;❌ Errado. O surto se deveu à importação massiva de bens de capital, essencial para o crescimento industrial rápido.
O “efeito subsídio” da política cambial consistia em baratear os bens importados essenciais.;✅ Certo. Esse efeito permitia importações com câmbio favorecido, reduzindo o custo de matérias-primas, combustíveis e bens de capital.
O Banco do Brasil teve papel fundamental no estímulo ao crédito industrial entre 1947 e 1950.;✅ Certo. O crédito real à indústria cresceu significativamente, apoiando a substituição de importações e a industrialização.
O Plano SALTE foi plenamente implementado entre 1946 e 1951.;❌ Errado. O Plano SALTE fracassou na implementação, com problemas de financiamento e execução fragmentada, sendo abandonado em 1951.
A política econômica de Dutra inicialmente seguiu princípios ortodoxos, com controle da inflação como prioridade.;✅ Certo. O governo Dutra adotou medidas fiscais e monetárias rigorosas até 1949, focadas no combate à inflação.
Os Estados Unidos destinaram volumosos recursos ao Brasil logo após a Segunda Guerra, atendendo às expectativas nacionais.;❌ Errado. O foco dos EUA era a Europa (Plano Marshall), e a ajuda ao Brasil foi limitada, frustrando as expectativas.
Em 1947, o governo brasileiro atingiu superávit orçamentário.;✅ Certo. Houve superávit da União em 1947, embora os estados, especialmente São Paulo, mantivessem déficits.
A reforma tributária proposta em 1947 foi implementada com sucesso.;❌ Errado. A proposta de reforma foi barrada por oposição empresarial e dificuldades políticas, sendo considerada de “inadiável execução” apenas no discurso.
O crescimento do PIB em 1948 foi impulsionado pela indústria.;✅ Certo. O PIB cresceu 9,7% em 1948, com forte contribuição da indústria, embora sobre uma base deprimida.
A autonomia financeira dos estados aumentou com a Constituição de 1946.;✅ Certo. A Constituição de 1946 ampliou a autonomia estadual, o que levou ao crescimento dos déficits nos estados.
O Banco do Brasil desempenhou papel secundário na política de crédito industrial do governo Dutra.;❌ Errado. O Banco do Brasil foi fundamental, com expansão de crédito à indústria de 4% em 1948, 7% em 1949 e 5% em 1950.
A substituição de Correa e Castro por Guilherme da Silveira em 1949 marcou a continuação da política ortodoxa.;❌ Errado. A troca de ministros marcou uma virada na política econômica, com expansão de gastos e abandono da ortodoxia.
A inflação subiu após 1949, alcançando 9,2% em 1950.;✅ Certo. Com a nova política expansionista, a inflação subiu para 8,1% em 1949 e 9,2% em 1950.
A política econômica mais flexível no final do governo Dutra foi motivada pela proximidade das eleições e pela expansão da indústria.;✅ Certo. A mudança de política foi impulsionada por pressões eleitorais e necessidade de apoio ao crescimento industrial.
A desvalorização da libra esterlina em 1949 teve impacto na política econômica brasileira.;✅ Certo. Essa desvalorização afetou o comércio internacional e influenciou as decisões cambiais e monetárias do Brasil.
O ministro Guilherme da Silveira defendeu emissões de papel-moeda como forma de financiar o desenvolvimento.;✅ Certo. Ele rompeu com a ortodoxia, alegando que a emissão era necessária para sustentar o crescimento.
A inflação foi causada principalmente pela emissão de moeda e gastos públicos excessivos.;❌ Errado. A inflação também se deveu a pressões estruturais, como urbanização, industrialização e escassez agrícola, além de aumento das exportações.
O segundo governo Vargas iniciou com um programa ortodoxo para estabilizar a economia.;✅ Certo. A primeira fase do governo Vargas (1951-1952) focou na estabilização fiscal e monetária, como resposta à conjuntura herdada.
O segundo governo Vargas rejeitou completamente o capital estrangeiro para projetos de infraestrutura.;❌ Errado. Vargas buscou atrair capital estrangeiro, especialmente na segunda fase de seu governo (empreendimentos e realizações).
A política econômica do segundo governo Vargas pode ser comparada ao modelo de Campos Sales.;✅ Certo. A primeira fase de estabilização do governo Vargas é frequentemente comparada à ortodoxia de Campos Sales e Rodrigues Alves.
A primeira fase do segundo governo Vargas foi marcada por um foco em estabilização econômica.;✅ Certo. A fase inicial (1951–1952) teve como prioridade sanear as finanças públicas e conter a inflação.
A Comissão Mista Brasil-Estados Unidos (CMBEU) foi criada para aumentar o comércio bilateral.;❌ Errado. A CMBEU foi criada para viabilizar projetos de infraestrutura no Brasil com financiamento de instituições como o Eximbank e o Banco Mundial.
O licenciamento de importações foi extremamente rígido no início do governo Vargas.;❌ Errado. Nos primeiros meses, a política de licenciamento foi mais flexível, embora isso tenha mudado com o avanço da crise cambial.
A crise cambial de 1952 foi causada apenas pela queda do preço do café.;❌ Errado. Embora o preço do café fosse um fator, a crise teve múltiplas causas: pressão inflacionária, aumento das importações, seca na Argentina (compra de trigo), e atrasos comerciais.
"A crise cambial comprometeu a fase de ""empreendimentos e realizações"" do governo Vargas.";✅ Certo. A crise fragilizou a execução da segunda fase do projeto de governo, centrada em investimentos e crescimento.
"A fase ""Campos Sales"" do governo Vargas foi marcada por políticas de expansão fiscal e aumento dos gastos.";❌ Errado. Assim como Campos Sales, Vargas adotou uma política ortodoxa, com corte de despesas e aumento da arrecadação.
O Banco do Brasil restringiu totalmente o crédito entre 1951 e 1952.;❌ Errado. Apesar da política ortodoxa, houve expansão do crédito por meio do Banco do Brasil, especialmente para atender à indústria.
O aumento da arrecadação pública durante a fase ortodoxa se deu principalmente por reforma tributária.;"❌ Errado. A reforma tributária não foi realizada; o aumento da arrecadação decorreu de melhoria na eficiência e crescimento das importações."
A Lei do Mercado Livre de Câmbio (1953) foi eficaz em impulsionar as exportações.;"❌ Errado. A lei teve impacto limitado; as exportações continuaram fracas no primeiro semestre de 1953."
A crise cambial agravou-se em 1953, com queda nas reservas e dificuldades com o financiamento externo.;✅ Certo. A crise cambial se intensificou em 1953, com baixas reservas e dificuldade de financiamento, levando à criação da Lei do Mercado Livre de Câmbio.
A Comissão Mista Brasil–EUA foi encerrada após mudança de governo nos EUA e por desentendimentos com o Banco Mundial.;✅ Certo. A eleição de Eisenhower e a mudança de posição do Banco Mundial levaram à interrupção da CMBEU.
O Banco Mundial manteve apoio ao Brasil mesmo com a crise cambial.;❌ Errado. O Banco Mundial interrompeu o apoio a projetos brasileiros após a crise e a deterioração da situação externa.
O governo enfrentou pressão fiscal adicional com os efeitos da seca no Nordeste.;✅ Certo. A seca gerou novos gastos públicos, agravando o desequilíbrio fiscal.
A política fiscal do ministro Lafer buscava manter um grande superávit primário.;❌ Errado. Lafer pretendia manter um pequeno superávit, mas não teve sucesso devido à crise cambial e outros gastos sociais.
A expansão monetária se intensificou como resposta aos déficits e à crise social.;✅ Certo. O aumento da emissão monetária foi utilizado como alternativa para lidar com déficits fiscais e socorrer bancos estaduais.
A estiagem prolongada causou crise na produção de energia elétrica, afetando a indústria do Sudeste.;✅ Certo. A seca gerou racionamento de energia, prejudicando a produção industrial na região.
A greve dos trabalhadores paulistas em março de 1953 envolveu cerca de 50 mil operários.;❌ Errado. A greve paralisou mais de 300 mil operários, sinalizando forte pressão social.
A derrota política de Vargas em São Paulo ocorreu nas eleições municipais para a prefeitura.;✅ Certo. Jânio Quadros venceu sem apoio governista, mostrando o enfraquecimento político de Vargas.
A reforma ministerial de Vargas buscava fortalecer seu governo convocando antigos aliados e novos nomes.;✅ Certo. Vargas chamou figuras como Oswaldo Aranha, João Goulart e Tancredo Neves para ampliar apoio.
O Programa Aranha adotou uma política expansionista com aumento dos gastos públicos.;❌ Errado. Foi uma política ortodoxa, com austeridade fiscal e medidas monetárias restritivas.
A Instrução 70 restabeleceu o monopólio cambial do Banco do Brasil.;✅ Certo. Essa medida foi parte do controle cambial para proteger a economia nacional.
O sistema de leilões cambiais criado favoreceu exportações de café com taxas diferenciadas.;✅ Certo. Exportadores receberam bonificações para incentivar vendas externas, principalmente de café.
Em 1953, apesar do aumento das exportações, o déficit público diminuiu significativamente.;❌ Errado. O déficit público aumentou, devido a gastos com obras, seca, abonos e eleições.
O PIB brasileiro cresceu mais na agricultura do que na indústria em 1953.;❌ Errado. A indústria cresceu 9,3%, enquanto a agricultura teve crescimento muito baixo, de 0,2%.
O aumento dos créditos do Banco do Brasil em 1954 foi voltado principalmente para financiar obras públicas.;❌ Errado. O crédito cresceu para atender demandas estaduais e compensar aumentos salariais, não só obras.
O aumento salarial de 100% proposto em 1954 foi unanimemente apoiado pela UDN, FIESP e Exército.;❌ Errado. Houve forte oposição desses grupos à proposta salarial.
Getúlio Vargas anunciou o aumento salarial para fortalecer apoio nas eleições de 1954.;✅ Certo. O aumento visava ampliar o poder de compra e o apoio popular.
A produção de café em 1954 foi afetada por condições meteorológicas desfavoráveis e geadas.;✅ Certo. Isso causou queda na produção e nas exportações.
O governo fixou um preço mínimo para o café em junho de 1954 para combater a queda das exportações.;✅ Certo. Foi uma tentativa de controlar o mercado e proteger os produtores.
A inflação em 1954 foi agravada pelo aumento salarial e desvalorizações cambiais.;✅ Certo. Essas medidas pressionaram os preços e comprometeram a estabilidade.
O descontentamento social em 1954 era restrito apenas aos trabalhadores.;❌ Errado. Incluía trabalhadores, camadas médias urbanas e setores empresariais.
A oposição política usou a crise do café e o aumento salarial para atacar o governo Vargas.;✅ Certo. Essas questões foram centrais para a intensificação da oposição.
O governo Vargas tinha amplo apoio político durante toda a crise de 1954.;❌ Errado. O governo estava isolado politicamente e perdeu apoios importantes.
O suicídio de Getúlio Vargas teve como efeito o fortalecimento da democracia no Brasil.;✅ Certo. O episódio mobilizou a sociedade em defesa da ordem constitucional.
A frente antigolpista após o suicídio de Vargas ajudou a eleger Juscelino Kubitschek.;✅ Certo. A centro-esquerda venceu as eleições seguintes.
A seca no Nordeste não influenciou o aumento do déficit público durante o governo Dutra.;❌ Errado. A seca foi uma das causas do aumento dos gastos públicos.
